date,country,spread
2020-04-01,Slovenia,0.7195
2020-05-01,Slovenia,1.2565
2020-06-01,Slovenia,0.854285714
2020-07-01,Slovenia,0.6130434779999999
2020-08-01,Slovenia,0.423333333
2020-09-01,Slovenia,0.44454545500000003
2020-10-01,Slovenia,0.477272727
2020-11-01,Slovenia,0.43523809500000005
2020-12-01,Slovenia,0.389
2021-01-01,Slovenia,0.4135
2021-02-01,Slovenia,0.4655
2021-03-01,Slovenia,0.39478260899999995
2021-04-01,Slovenia,0.34500000000000003
2021-05-01,Slovenia,0.4335
2007-08-01,Spain,0.10160869599999955
2007-09-01,Spain,0.1280000000000001
2007-10-01,Spain,0.09573913000000012
2007-11-01,Spain,0.15831818100000028
2007-12-01,Spain,0.14182352899999984
2008-01-01,Spain,0.15500000000000025
2008-02-01,Spain,0.1912380950000001
2008-03-01,Spain,0.31815789500000013
2008-04-01,Spain,0.27027272700000005
2008-05-01,Spain,0.2202452380000004
2008-06-01,Spain,0.27114285800000015
2008-07-01,Spain,0.30742885299999934
2008-08-01,Spain,0.3567366949999995
2008-09-01,Spain,0.47424242399999983
2008-10-01,Spain,0.582086957
2008-11-01,Spain,0.5902999999999996
2008-12-01,Spain,0.8102817340000001
2009-01-01,Spain,1.0748897239999997
2009-02-01,Spain,1.1060500000000002
2009-03-01,Spain,1.03921645
2009-04-01,Spain,0.8727499999999999
2009-05-01,Spain,0.6832499999999997
2009-06-01,Spain,0.761409091
2009-07-01,Spain,0.6741304350000004
2009-08-01,Spain,0.47314285700000003
2009-09-01,Spain,0.540045455
2009-10-01,Spain,0.5620000000000003
2009-11-01,Spain,0.5723809530000001
2009-12-01,Spain,0.6656999999999997
2010-01-01,Spain,0.73115
2010-02-01,Spain,0.8081
2010-03-01,Spain,0.728304348
2010-04-01,Spain,0.8369210530000002
2010-05-01,Spain,1.349857143
2010-06-01,Spain,2.0123181820000005
2010-07-01,Spain,1.817181818
2010-08-01,Spain,1.6871818179999996
2010-09-01,Spain,1.7941818190000003
2010-10-01,Spain,1.690809524
2010-11-01,Spain,2.1527229439999997
2010-12-01,Spain,2.459619047
2011-01-01,Spain,2.362666666
2011-02-01,Spain,2.0587999999999997
2011-03-01,Spain,2.0376956529999997
2011-04-01,Spain,1.9882105259999996
2011-05-01,Spain,2.2612727269999997
2011-06-01,Spain,2.588954545
2011-07-01,Spain,3.081047619
2011-08-01,Spain,3.038869565
2011-09-01,Spain,3.3711363640000003
2011-10-01,Spain,3.2489523809999996
2011-11-01,Spain,4.317545454
2011-12-01,Spain,3.5769047620000003
2012-01-01,Spain,3.5783766230000005
2012-02-01,Spain,3.2591904759999997
2012-03-01,Spain,3.339272728
2012-04-01,Spain,4.165789474
2012-05-01,Spain,4.788727273
2012-06-01,Spain,5.288904762
2012-07-01,Spain,5.552727273
2012-08-01,Spain,5.239546584
2012-09-01,Spain,4.43
2012-10-01,Spain,4.179634387
2012-11-01,Spain,4.354181818000001
2012-12-01,Spain,4.040532679
2013-01-01,Spain,3.5380000000000003
2013-02-01,Spain,3.6748000000000003
2013-03-01,Spain,3.5668500000000005
2013-04-01,Spain,3.3949047620000004
2013-05-01,Spain,2.9522272730000005
2013-06-01,Spain,3.1402
2013-07-01,Spain,3.094521739
2013-08-01,Spain,2.772181818
2013-09-01,Spain,2.5288095239999997
2013-10-01,Spain,2.454173913
2013-11-01,Spain,2.429207143
2013-12-01,Spain,2.3407722220000005
2014-01-01,Spain,2.029090909
2014-02-01,Spain,2.00275
2014-03-01,Spain,1.8034285709999998
2014-04-01,Spain,1.6476500000000003
2014-05-01,Spain,1.606285714
2014-06-01,Spain,1.448190476
2014-07-01,Spain,1.5566521739999999
2014-08-01,Spain,1.462733333
2014-09-01,Spain,1.274681819
2014-10-01,Spain,1.320395257
2014-11-01,Spain,1.35155
2014-12-01,Spain,1.196421053
2015-01-01,Spain,1.1520952379999998
2015-02-01,Spain,1.2110999999999998
2015-03-01,Spain,0.9980909090000001
2015-04-01,Spain,1.19075
2015-05-01,Spain,1.214842105
2015-06-01,Spain,1.441227272
2015-07-01,Spain,1.3906956520000002
2015-08-01,Spain,1.3407142859999999
2015-09-01,Spain,1.376227272
2015-10-01,Spain,1.21
2015-11-01,Spain,1.211476191
2015-12-01,Spain,1.1401190479999999
2016-01-01,Spain,1.29745
2016-02-01,Spain,1.5501904770000001
2016-03-01,Spain,1.379333334
2016-04-01,Spain,1.378761905
2016-05-01,Spain,1.433642857
2016-06-01,Spain,1.496772727
2016-07-01,Spain,1.323380952
2016-08-01,Spain,1.146043478
2016-09-01,Spain,1.125
2016-10-01,Spain,1.070619048
2016-11-01,Spain,1.234727273
2016-12-01,Spain,1.1847619049999998
2017-01-01,Spain,1.215409091
2017-02-01,Spain,1.445
2017-03-01,Spain,1.3692608689999999
2017-04-01,Spain,1.392222222
2017-05-01,Spain,1.232045455
2017-06-01,Spain,1.2018419919999999
2017-07-01,Spain,1.142095238
2017-08-01,Spain,1.138776679
2017-09-01,Spain,1.1941428570000001
2017-10-01,Spain,1.242181818
2017-11-01,Spain,1.180590909
2017-12-01,Spain,1.144263158
2018-01-01,Spain,0.9993181809999999
2018-02-01,Spain,0.8588
2018-03-01,Spain,0.8196190480000001
2018-04-01,Spain,0.7378
2018-05-01,Spain,0.935818182
2018-06-01,Spain,1.045761905
2018-07-01,Spain,1.042545455
2018-08-01,Spain,1.081521739
2018-09-01,Spain,1.0713
2018-10-01,Spain,1.1744743080000002
2018-11-01,Spain,1.268318182
2018-12-01,Spain,1.239151702
2019-01-01,Spain,1.246045454
2019-02-01,Spain,1.22545
2019-03-01,Spain,1.115904762
2019-04-01,Spain,1.1018000000000001
2019-05-01,Spain,1.014227273
2019-06-01,Spain,0.814663158
2019-07-01,Spain,0.7433913050000001
2019-08-01,Spain,0.790863636
2019-09-01,Spain,0.7781428570000001
2019-10-01,Spain,0.672067194
2019-11-01,Spain,0.737333333
2019-12-01,Spain,0.735944444
2020-01-01,Spain,0.7324999999999999
2020-02-01,Spain,0.7402
2020-03-01,Spain,1.051136364
2020-04-01,Spain,1.2711999999999999
2020-05-01,Spain,1.264309524
2020-06-01,Spain,0.951376623
2020-07-01,Spain,0.899652174
2020-08-01,Spain,0.824333333
2020-09-01,Spain,0.8052272730000001
2020-10-01,Spain,0.777454545
2020-11-01,Spain,0.709333333
2020-12-01,Spain,0.661181818
2021-01-01,Spain,0.6617500000000001
2021-02-01,Spain,0.67105
2021-03-01,Spain,0.674391305
2021-04-01,Spain,0.69225
2021-05-01,Spain,0.740071429
2021-06-01,Spain,0.734136364
